hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
7.313083444890555,9,4,4,3.0,4.0,3.0,30,Travel_Rarely,Sales,8,2,Technical Degree,1,4241,Male,1,Sales Representative,Married,63920,1.0,Y,21,8,1,11.0,2,11,10,8,No
8.79332775546611,13,2,4,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,8,3,Medical,1,3051,Female,1,Healthcare Representative,Married,86280,2.0,Y,20,8,0,8.0,2,6,1,0,Yes
5.769707719767778,21,3,3,3.0,3.0,3.0,52,Travel_Rarely,Research & Development,2,4,Medical,1,1403,Female,2,Sales Representative,Married,35370,0.0,Y,11,8,1,34.0,3,33,11,9,No
5.9845470771975,20,3,3,3.0,3.0,4.0,53,Travel_Rarely,Research & Development,9,3,Technical Degree,1,1914,Male,1,Manager,Divorced,39200,6.0,Y,16,8,1,22.0,3,17,15,2,No
6.812219991075278,17,3,3,3.0,1.0,3.0,19,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3536,Male,2,Laboratory Technician,Single,191970,1.0,Y,12,8,0,1.0,2,1,0,0,No
8.694279339580278,6,3,3,4.0,3.0,2.0,37,Travel_Rarely,Sales,9,4,Marketing,1,1699,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,No
5.985798750557778,10,3,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,3,3,Medical,1,1751,Male,1,Manufacturing Director,Married,72600,1.0,Y,16,8,0,22.0,2,22,2,10,No
10.341414547076944,8,3,3,3.0,4.0,3.0,47,Travel_Rarely,Sales,15,4,Marketing,1,3334,Female,3,Research Director,Married,65530,0.0,Y,15,8,0,8.0,2,7,7,7,No
8.018044399821388,10,3,4,3.0,4.0,2.0,29,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1442,Female,1,Research Scientist,Single,21800,1.0,Y,21,8,0,4.0,2,4,0,1,Yes
6.490909192324723,11,2,4,1.0,3.0,1.0,46,Travel_Rarely,Sales,4,1,Technical Degree,1,1642,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,No
6.976487059348333,17,2,3,3.0,1.0,3.0,30,Travel_Rarely,Sales,20,3,Marketing,1,2078,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,No
5.9119422132975,8,2,3,1.0,3.0,3.0,44,Non-Travel,Research & Development,8,2,Life Sciences,1,286,Male,1,Research Scientist,Single,135030,2.0,Y,12,8,0,9.0,6,5,1,4,No
9.341363230700555,18,4,3,4.0,3.0,3.0,27,Travel_Rarely,Research & Development,13,2,Medical,1,63,Female,4,Research Director,Single,28560,1.0,Y,12,8,2,5.0,5,5,0,4,No
6.340751896474722,14,3,3,3.0,3.0,3.0,24,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2430,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4,No
6.822862561356389,20,3,3,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,1,3,Medical,1,3128,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,No
6.7974966532797225,11,3,3,1.0,3.0,3.0,37,Travel_Frequently,Sales,2,3,Marketing,1,4403,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,Yes
7.739934181168889,5,3,4,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,809,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,No
6.490570058009722,12,2,3,2.0,2.0,3.0,32,Travel_Frequently,Research & Development,12,5,Medical,1,1854,Male,1,Research Scientist,Married,95470,1.0,Y,13,8,1,10.0,3,10,5,3,No
5.765799866131111,14,3,3,4.0,4.0,2.0,31,Travel_Rarely,Sales,10,2,Life Sciences,1,4211,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7,No
7.164461178045277,18,1,3,3.0,2.0,3.0,41,Non-Travel,Sales,2,2,Medical,1,971,Male,2,Research Scientist,Married,107980,6.0,Y,14,8,2,10.0,5,3,1,2,No
7.455297858098889,12,3,4,2.0,2.0,3.0,36,Non-Travel,Research & Development,5,4,Life Sciences,1,48,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,11.0,4,9,0,8,No
6.495205265506389,15,3,3,3.0,2.0,4.0,35,Travel_Rarely,Research & Development,18,5,Medical,1,3529,Female,2,Research Scientist,Divorced,65380,2.0,Y,16,8,1,15.0,3,7,6,4,No
10.106541722445277,10,4,3,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3002,Male,3,Research Scientist,Married,26620,1.0,Y,11,8,1,13.0,6,13,11,9,No
6.849281570727222,16,3,3,2.0,3.0,3.0,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,1661,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,No
6.677523427041389,16,3,3,3.0,4.0,2.0,56,Travel_Rarely,Research & Development,2,4,Medical,1,295,Male,1,Manager,Married,20420,7.0,Y,12,8,0,30.0,6,10,1,1,No
7.208980365908055,21,3,3,3.0,4.0,3.0,32,Travel_Rarely,Sales,1,3,Medical,1,3214,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7,No
6.811443551985556,19,3,4,3.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,1,Technical Degree,1,1354,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,No
6.9607463186075,17,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,1,3,Life Sciences,1,2136,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,No
6.260141677822222,13,2,3,4.0,3.0,4.0,21,Travel_Rarely,Research & Development,3,2,Life Sciences,1,1487,Male,1,Laboratory Technician,Single,42130,1.0,Y,12,8,3,3.0,3,3,1,0,No
10.017597054886112,13,3,3,4.0,1.0,3.0,58,Travel_Rarely,Sales,22,3,Life Sciences,1,2222,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,No
6.013019857206389,17,3,3,1.0,2.0,3.0,27,Travel_Frequently,Sales,8,1,Life Sciences,1,2592,Male,4,Laboratory Technician,Married,102310,1.0,Y,13,8,1,1.0,2,1,0,0,Yes
6.04515729585,13,3,3,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,No
7.004309460062222,12,4,3,4.0,4.0,3.0,27,Travel_Frequently,Research & Development,26,4,Medical,1,717,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,No
7.612337126282778,10,4,3,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,1,1392,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1,No
8.103776215975,20,1,3,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4075,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,No
7.321365461847222,12,1,3,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,2633,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,No
9.744162204372778,13,2,3,4.0,1.0,3.0,29,Travel_Rarely,Human Resources,3,5,Life Sciences,1,454,Male,1,Sales Executive,Single,27230,6.0,Y,11,8,1,3.0,2,0,0,0,Yes
6.283877733154722,18,3,4,4.0,3.0,3.0,27,Travel_Frequently,Sales,24,3,Life Sciences,1,2726,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,No
9.131313029897223,5,3,3,1.0,4.0,,46,Travel_Frequently,Research & Development,20,3,Technical Degree,1,1261,Male,3,Sales Executive,Single,40350,4.0,Y,14,8,1,14.0,2,9,0,8,No
6.039698795180556,11,4,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,26,4,Life Sciences,1,1453,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,No
7.5705365908075,14,3,4,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,2637,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,No
6.963824185631389,5,3,3,4.0,4.0,3.0,45,Travel_Rarely,Sales,3,1,Marketing,1,1547,Female,1,Sales Executive,Married,171740,9.0,Y,14,8,1,12.0,6,10,9,8,No
6.793417001338611,21,3,3,1.0,4.0,1.0,34,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2328,Male,2,Sales Executive,Single,20440,1.0,Y,11,8,0,1.0,2,1,0,0,No
7.0600211958944445,6,1,3,2.0,3.0,3.0,27,Travel_Rarely,Sales,10,4,Life Sciences,1,2382,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,No
7.286397813476111,18,3,3,1.0,3.0,2.0,27,Travel_Rarely,Sales,22,4,Medical,1,1698,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,No
5.640371485943611,14,3,3,3.0,3.0,3.0,26,Travel_Rarely,Sales,28,3,Medical,1,1568,Female,5,Laboratory Technician,Married,51510,1.0,Y,15,8,3,8.0,3,8,7,7,No
9.009363007585833,3,4,3,4.0,3.0,3.0,50,Travel_Rarely,Sales,5,3,Medical,1,266,Male,1,Laboratory Technician,Married,54730,1.0,Y,19,8,1,20.0,2,20,3,8,No
8.436279562695,14,3,3,4.0,4.0,3.0,27,Travel_Frequently,Sales,4,3,Technical Degree,1,1734,Male,5,Laboratory Technician,Divorced,21940,1.0,Y,12,8,0,6.0,5,6,0,4,No
7.382344935296667,4,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,1,3,Life Sciences,1,3606,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,No
6.4986769299419445,11,3,3,4.0,1.0,3.0,35,Travel_Rarely,Sales,7,2,Life Sciences,1,3791,Male,1,Sales Executive,Single,22770,1.0,Y,12,8,1,3.0,2,3,1,2,No
5.599307228915555,22,2,3,3.0,4.0,3.0,32,Non-Travel,Sales,2,4,Marketing,1,4394,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,No
10.547551316376389,10,3,3,4.0,1.0,3.0,46,Travel_Rarely,Sales,12,3,Marketing,1,521,Female,3,Healthcare Representative,Divorced,89430,8.0,Y,12,8,1,19.0,6,16,1,7,No
9.28184181169111,11,3,3,2.0,4.0,2.0,36,Travel_Rarely,Sales,10,4,Marketing,1,1834,Male,3,Manager,Married,86860,1.0,Y,13,8,0,18.0,2,18,4,11,No
10.500982820169444,7,3,3,4.0,4.0,3.0,31,Travel_Rarely,Sales,6,3,Other,1,1145,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,No
7.258459393128056,19,3,3,1.0,3.0,2.0,54,Travel_Rarely,Research & Development,14,3,Other,1,4080,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,No
7.56177264614,14,1,3,1.0,2.0,4.0,31,Travel_Rarely,Sales,20,3,Technical Degree,1,3699,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,Yes
7.146951137884722,18,2,4,3.0,1.0,3.0,39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2153,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,Yes
7.232559125390278,11,2,3,4.0,4.0,2.0,58,Travel_Rarely,Sales,2,2,Medical,1,2809,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,Yes
6.960893574296945,5,4,3,4.0,3.0,2.0,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2781,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,No
9.48016845158389,3,3,3,2.0,3.0,2.0,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,1979,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7,No
5.580070281124445,17,3,3,2.0,3.0,3.0,45,Travel_Rarely,Sales,2,3,Life Sciences,1,3247,Male,3,Healthcare Representative,Single,60740,0.0,Y,14,8,0,9.0,2,8,3,1,No
6.0110408299863884,14,2,3,4.0,3.0,1.0,54,Travel_Frequently,Research & Development,9,2,Medical,1,2103,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,No
7.258940205265278,8,3,3,3.0,,2.0,53,Travel_Rarely,Sales,2,1,Life Sciences,1,2708,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8,No
7.043635653725834,9,3,4,4.0,2.0,3.0,46,Travel_Rarely,Research & Development,8,4,Other,1,3552,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3,No
8.2681659973225,15,3,3,4.0,4.0,2.0,40,Travel_Rarely,Sales,9,3,Marketing,1,296,Male,2,Research Scientist,Single,20730,0.0,Y,14,8,0,5.0,3,4,2,3,No
9.736163543061112,16,2,4,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,20,2,Medical,1,688,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,No
6.283167112895834,8,3,4,3.0,4.0,3.0,53,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2324,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9,Yes
6.8872902721997225,17,3,3,2.0,4.0,2.0,33,Travel_Frequently,Sales,4,2,Life Sciences,1,1541,Male,4,Research Scientist,Single,47880,3.0,Y,11,8,1,9.0,0,7,0,1,No
6.905184069611667,13,2,3,2.0,1.0,3.0,43,Travel_Rarely,Research & Development,25,2,Medical,1,1822,Male,2,Healthcare Representative,Married,61320,6.0,Y,13,8,0,22.0,3,4,1,0,No
10.290413877733055,3,3,3,4.0,3.0,3.0,38,Travel_Rarely,Research & Development,7,4,Life Sciences,1,1355,Female,2,Research Director,Single,50420,3.0,Y,16,8,1,19.0,4,3,2,2,No
5.869509147701667,22,2,3,4.0,4.0,3.0,34,Travel_Rarely,Research & Development,26,3,Medical,1,1675,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,No
6.264275992860278,19,3,4,4.0,2.0,4.0,34,Travel_Rarely,Research & Development,18,1,Medical,1,3207,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,No
6.9901952253455555,20,3,3,3.0,1.0,2.0,28,Travel_Frequently,Sales,1,3,Marketing,1,3751,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,Yes
5.636912092815556,19,4,4,4.0,4.0,1.0,40,Non-Travel,Research & Development,28,2,Life Sciences,1,4361,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2,No
8.556987951807223,12,3,3,3.0,4.0,3.0,38,Travel_Rarely,Research & Development,28,4,Medical,1,3024,Male,1,Laboratory Technician,Divorced,65830,0.0,Y,12,8,0,12.0,1,11,2,9,No
7.427329317268889,6,3,4,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,1,4059,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,No
6.059203480588889,9,3,3,2.0,4.0,3.0,29,Travel_Frequently,Sales,15,4,Medical,1,2910,Female,1,Sales Executive,Married,49680,1.0,Y,19,8,3,11.0,4,11,4,1,No
5.681395582329166,17,3,3,2.0,4.0,3.0,43,Travel_Rarely,Sales,16,2,Marketing,1,2482,Female,1,Laboratory Technician,Single,67820,0.0,Y,16,8,1,10.0,2,9,1,8,No
7.357505577866944,8,3,3,3.0,2.0,1.0,26,Travel_Frequently,Research & Development,1,4,Other,1,1491,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4,No
6.464262605979444,22,3,3,1.0,4.0,3.0,26,Travel_Frequently,Research & Development,2,2,Life Sciences,1,1784,Male,1,Manufacturing Director,Divorced,28350,3.0,Y,11,8,1,5.0,2,2,2,0,No
5.847835787594722,14,3,3,4.0,3.0,3.0,27,Travel_Frequently,Research & Development,18,2,Medical,1,4365,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7,No
7.054612896028333,20,1,3,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,No
10.4885296742525,12,3,3,1.0,4.0,3.0,37,Non-Travel,Research & Development,1,3,Medical,1,1488,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2,No
7.223916778223889,13,4,3,1.0,2.0,3.0,41,Travel_Frequently,Research & Development,16,1,Medical,1,3049,Female,1,Research Scientist,Single,28100,1.0,Y,11,8,0,8.0,3,8,7,7,Yes
7.2349910754125,15,1,3,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,1163,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,No
7.791584114234444,12,2,3,3.0,4.0,3.0,30,Travel_Frequently,Sales,3,2,Marketing,1,1598,Male,3,Research Scientist,Single,11290,9.0,Y,19,8,0,3.0,2,1,0,0,Yes
8.772318161535,19,2,3,2.0,3.0,3.0,36,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2553,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,No
8.957001338688055,15,3,3,2.0,3.0,2.0,50,Travel_Rarely,Sales,2,4,Marketing,1,1275,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,No
9.527975234270277,4,2,3,2.0,4.0,2.0,24,Travel_Rarely,Human Resources,2,5,Human Resources,1,4187,Male,3,Sales Executive,Married,47680,2.0,Y,11,8,1,6.0,2,2,2,0,Yes
6.637766622043611,20,3,4,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,7,3,Medical,1,2357,Male,2,Research Scientist,Single,36170,7.0,Y,21,8,1,10.0,5,5,0,3,No
5.825130522088333,15,3,3,1.0,4.0,,48,Non-Travel,Sales,2,1,Life Sciences,1,2017,Male,2,Sales Executive,Single,23700,2.0,Y,11,8,0,27.0,3,5,2,1,No
6.891488174921666,11,2,3,2.0,2.0,4.0,38,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2333,Female,1,Manufacturing Director,Single,27780,2.0,Y,13,8,0,8.0,5,3,1,2,No
8.418538598839723,3,3,3,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1215,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,Yes
5.634441097724166,15,3,3,3.0,1.0,4.0,52,Travel_Rarely,Sales,21,5,Technical Degree,1,3244,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16,No
6.62365015618,16,3,3,3.0,2.0,3.0,27,Travel_Rarely,Research & Development,20,4,Other,1,460,Male,2,Manufacturing Director,Married,34850,9.0,Y,17,8,2,4.0,2,2,2,2,No
6.4921407853636115,7,4,3,1.0,3.0,2.0,30,Travel_Rarely,Sales,13,3,Marketing,1,4296,Female,2,Laboratory Technician,Single,57700,1.0,Y,16,8,1,5.0,2,5,0,4,No
9.264941990182777,4,3,3,2.0,2.0,3.0,42,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2138,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,No
5.9937059348502775,12,2,3,3.0,3.0,2.0,45,Non-Travel,Sales,2,3,Life Sciences,1,964,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4,No
6.985999553770555,20,3,3,4.0,4.0,4.0,32,Travel_Frequently,Sales,9,4,Life Sciences,1,2532,Male,4,Sales Executive,Single,43270,8.0,Y,13,8,0,4.0,4,0,0,0,No
5.686749219098611,21,3,3,1.0,4.0,2.0,48,Non-Travel,Sales,2,1,Life Sciences,1,547,Male,2,Sales Executive,Single,23700,2.0,Y,11,8,0,27.0,3,5,2,1,No
9.951400044622778,17,3,3,4.0,1.0,3.0,41,Travel_Rarely,Research & Development,1,4,Medical,1,1899,Male,1,Research Scientist,Single,195170,2.0,Y,13,8,0,20.0,5,18,2,17,No
5.487701918786111,21,2,3,4.0,4.0,3.0,24,Travel_Frequently,Sales,22,3,Life Sciences,1,3153,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,No
5.913382418563056,11,3,3,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,1,Medical,1,2723,Male,1,Research Scientist,Divorced,57650,1.0,Y,14,8,1,1.0,2,1,0,0,No
6.691999107541111,20,3,3,2.0,4.0,2.0,30,Travel_Rarely,Sales,9,4,Marketing,1,976,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,No
6.2699743418116665,23,3,3,1.0,3.0,2.0,32,Travel_Frequently,Sales,1,1,Marketing,1,969,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,No
5.975911423471389,9,3,4,4.0,4.0,2.0,46,Travel_Rarely,Sales,9,1,Medical,1,2090,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,No
7.528602186523611,8,3,3,1.0,3.0,3.0,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,2005,Female,1,Sales Executive,Single,62140,1.0,Y,19,8,2,14.0,3,13,3,8,Yes
5.7356905399375,22,3,3,2.0,4.0,3.0,28,Travel_Rarely,Research & Development,21,4,Life Sciences,1,372,Female,1,Healthcare Representative,Divorced,25000,1.0,Y,16,8,2,6.0,3,5,0,4,No
5.675686077643889,20,3,3,2.0,1.0,3.0,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2002,Female,2,Sales Executive,Married,21190,9.0,Y,15,8,0,24.0,3,20,3,6,Yes
6.879170013386666,17,3,3,3.0,1.0,4.0,42,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1100,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,No
6.369973226238056,15,3,3,1.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,3,Medical,1,1620,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,No
8.610624721106388,13,3,4,1.0,4.0,2.0,34,Non-Travel,Research & Development,7,3,Life Sciences,1,1591,Male,1,Sales Representative,Single,56170,8.0,Y,25,8,1,9.0,3,5,0,4,Yes
6.1116555109325,11,2,3,4.0,3.0,1.0,31,Travel_Frequently,Research & Development,29,3,Life Sciences,1,3768,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7,Yes
6.073192771084167,6,4,3,3.0,2.0,3.0,50,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2848,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4,No
6.437904953145833,20,1,3,1.0,4.0,3.0,27,Travel_Rarely,Sales,9,3,Marketing,1,1725,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1,No
7.0124297188752776,6,4,3,4.0,4.0,3.0,48,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2564,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,No
7.658978134761111,12,2,3,3.0,2.0,3.0,32,Travel_Rarely,Human Resources,13,4,Life Sciences,1,4391,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2,No
6.350846720214166,17,2,3,3.0,3.0,3.0,18,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1509,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0,Yes
5.621764837126111,20,3,3,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,1,2618,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,No
7.1089502454261115,10,3,3,3.0,4.0,2.0,52,Travel_Rarely,Research & Development,1,2,Medical,1,1443,Female,4,Manager,Single,83460,7.0,Y,14,8,0,6.0,5,2,2,2,No
6.927584783578611,12,3,3,3.0,1.0,3.0,19,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2066,Male,2,Laboratory Technician,Single,191970,1.0,Y,12,8,0,1.0,2,1,0,0,No
7.460047969656389,14,3,3,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1159,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,No
5.7161970102630555,15,3,3,1.0,3.0,2.0,36,Travel_Rarely,Research & Development,7,2,Life Sciences,1,504,Female,1,Research Scientist,Divorced,56600,7.0,Y,12,8,0,9.0,3,1,0,0,Yes
6.5939781347611115,12,2,3,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,1867,Female,3,Human Resources,Married,68040,8.0,Y,14,8,1,13.0,3,5,0,4,No
7.992630522088334,4,4,3,1.0,3.0,2.0,53,Non-Travel,Research & Development,10,4,Medical,1,3951,Male,2,Healthcare Representative,Married,20700,4.0,Y,13,8,2,27.0,2,3,0,2,No
8.922465417224444,10,3,4,2.0,2.0,3.0,27,Travel_Rarely,Research & Development,8,2,Medical,1,2680,Male,1,Laboratory Technician,Married,164220,1.0,Y,20,8,1,6.0,3,6,0,3,No
9.567613788487222,6,1,3,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,1,4102,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,No
7.418408076751389,15,3,3,1.0,4.0,3.0,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3166,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,No
6.973992637215278,18,1,3,1.0,1.0,3.0,26,Travel_Rarely,Research & Development,5,4,Medical,1,524,Female,2,Sales Executive,Married,46820,1.0,Y,11,8,1,6.0,3,5,1,3,No
7.570522088353333,14,3,3,2.0,4.0,3.0,36,Travel_Frequently,Human Resources,7,3,Medical,1,4270,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,No
5.966742525658056,6,3,3,3.0,3.0,4.0,46,Non-Travel,Sales,2,4,Marketing,1,1578,Female,2,Laboratory Technician,Married,30650,2.0,Y,11,8,0,7.0,3,1,0,0,No
7.603064480142778,16,3,3,3.0,1.0,4.0,45,Travel_Rarely,Research & Development,24,2,Medical,1,1387,Male,2,Sales Executive,Divorced,54760,4.0,Y,13,8,1,9.0,3,5,0,3,No
6.845648148148055,12,3,4,4.0,4.0,2.0,46,Travel_Rarely,Human Resources,1,3,Life Sciences,1,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,Y,21,8,0,12.0,2,9,4,7,No
6.803904506916389,17,3,4,2.0,1.0,2.0,22,Travel_Rarely,Research & Development,8,3,Other,1,1947,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1,No
